"","Q1","Q2","Q3","Q4","Question","Response","score"
"8857","4874","Caterpillar","Blue","Male","Q13","Not sure",3
"8858","4874","Caterpillar","Blue","Male","Q14","Agree",4
"8859","4874","Caterpillar","Blue","Male","Q15","Agree",4
"8860","4874","Caterpillar","Blue","Male","Q16","Agree",4
"8861","4874","Caterpillar","Blue","Male","Q17","Agree",4
"8862","4874","Caterpillar","Blue","Male","Q18","Not sure",3
"8863","4874","Caterpillar","Blue","Male","Q19","Not sure",3
"8864","4874","Caterpillar","Blue","Male","Q20","Not sure",3
"8865","4874","Caterpillar","Blue","Male","Q21","Agree",4
"8866","4874","Caterpillar","Blue","Male","Q22","Agree",4
"8867","4874","Caterpillar","Blue","Male","Q23","Agree",4
"8868","4874","Caterpillar","Blue","Male","Q24","Agree",4
"8869","4874","Caterpillar","Blue","Male","Q25","Agree",4
"8870","4874","Caterpillar","Blue","Male","Q26","Strongly agree",5
"8871","4874","Caterpillar","Blue","Male","Q27","Strongly agree",5
"8872","4874","Caterpillar","Blue","Male","Q28","Not sure",3
"8873","4874","Caterpillar","Blue","Male","Q29","Strongly agree",5
"8874","4874","Caterpillar","Blue","Male","Q31","Strongly agree",5
"8875","4874","Caterpillar","Blue","Male","Q32","Strongly agree",5
"8876","4862","airplane","blue ","Female","Q7","Strongly agree",5
"8877","4862","airplane","blue ","Female","Q8","Strongly agree",5
"8878","4862","airplane","blue ","Female","Q9","Strongly agree",5
"8879","4862","airplane","blue ","Female","Q10","Strongly agree",5
"8880","4862","airplane","blue ","Female","Q11","Strongly agree",5
"8881","4862","airplane","blue ","Female","Q12","Strongly agree",5
"8882","4862","airplane","blue ","Female","Q13","Not sure",3
"8883","4862","airplane","blue ","Female","Q14","Agree",4
"8884","4862","airplane","blue ","Female","Q15","Not sure",3
"8885","4862","airplane","blue ","Female","Q16","Agree",4
"8886","4862","airplane","blue ","Female","Q17","Agree",4
"8887","4862","airplane","blue ","Female","Q18","Agree",4
"8888","4862","airplane","blue ","Female","Q19","Not sure",3
"8889","4862","airplane","blue ","Female","Q20","Not sure",3
"8890","4862","airplane","blue ","Female","Q21","Agree",4
"8891","4862","airplane","blue ","Female","Q22","Agree",4
"8892","4862","airplane","blue ","Female","Q23","Agree",4
"8893","4862","airplane","blue ","Female","Q24","Agree",4
"8894","4862","airplane","blue ","Female","Q25","Strongly agree",5
"8895","4862","airplane","blue ","Female","Q26","Strongly agree",5
"8896","4862","airplane","blue ","Female","Q27","Strongly agree",5
"8897","4862","airplane","blue ","Female","Q28","Strongly agree",5
"8898","4862","airplane","blue ","Female","Q29","Agree",4
"8899","4862","airplane","blue ","Female","Q31","Strongly agree",5
"8900","4862","airplane","blue ","Female","Q32","Strongly agree",5
"8901","4868	","buffalo ","blue","Female","Q7","Agree",4
"8902","4868	","buffalo ","blue","Female","Q8","Strongly agree",5
"8903","4868	","buffalo ","blue","Female","Q9","Strongly agree",5
"8904","4868	","buffalo ","blue","Female","Q10","Strongly agree",5
"8905","4868	","buffalo ","blue","Female","Q11","Strongly agree",5
"8906","4868	","buffalo ","blue","Female","Q12","Strongly agree",5
"8907","4868	","buffalo ","blue","Female","Q13","Agree",4
"8908","4868	","buffalo ","blue","Female","Q14","Agree",4
"8909","4868	","buffalo ","blue","Female","Q15","Strongly agree",5
"8910","4868	","buffalo ","blue","Female","Q16","Agree",4
"8911","4868	","buffalo ","blue","Female","Q17","Strongly agree",5
"8912","4868	","buffalo ","blue","Female","Q18","Strongly agree",5
"8913","4868	","buffalo ","blue","Female","Q19","Agree",4
"8914","4868	","buffalo ","blue","Female","Q20","Strongly agree",5
"8915","4868	","buffalo ","blue","Female","Q21","Strongly agree",5
"8916","4868	","buffalo ","blue","Female","Q22","Strongly agree",5
"8917","4868	","buffalo ","blue","Female","Q23","Strongly agree",5
"8918","4868	","buffalo ","blue","Female","Q24","Strongly agree",5
"8919","4868	","buffalo ","blue","Female","Q25","Strongly agree",5
"8920","4868	","buffalo ","blue","Female","Q26","Strongly agree",5
"8921","4868	","buffalo ","blue","Female","Q27","Strongly agree",5
"8922","4868	","buffalo ","blue","Female","Q28","Strongly agree",5
"8923","4868	","buffalo ","blue","Female","Q29","Strongly agree",5
"8924","4868	","buffalo ","blue","Female","Q31","Strongly agree",5
"8925","4868	","buffalo ","blue","Female","Q32","Strongly agree",5
"8926","4861","zebra ","strawberry ","Female","Q7","Agree",4
"8927","4861","zebra ","strawberry ","Female","Q8","Agree",4
"8928","4861","zebra ","strawberry ","Female","Q9","Not sure",3
"8929","4861","zebra ","strawberry ","Female","Q10","Not sure",3
"8930","4861","zebra ","strawberry ","Female","Q11","Not sure",3
"8931","4861","zebra ","strawberry ","Female","Q12","Agree",4
"8932","4861","zebra ","strawberry ","Female","Q13","Not sure",3
"8933","4861","zebra ","strawberry ","Female","Q14","Not sure",3
"8934","4861","zebra ","strawberry ","Female","Q15","Agree",4
"8935","4861","zebra ","strawberry ","Female","Q16","Strongly agree",5
"8936","4861","zebra ","strawberry ","Female","Q17","Agree",4
"8937","4861","zebra ","strawberry ","Female","Q18","Agree",4
"8938","4861","zebra ","strawberry ","Female","Q19","Agree",4
"8939","4861","zebra ","strawberry ","Female","Q20","Not sure",3
"8940","4861","zebra ","strawberry ","Female","Q21","Agree",4
"8941","4861","zebra ","strawberry ","Female","Q22","Agree",4
"8942","4861","zebra ","strawberry ","Female","Q23","Strongly agree",5
"8943","4861","zebra ","strawberry ","Female","Q24","Agree",4
"8944","4861","zebra ","strawberry ","Female","Q25","Agree",4
"8945","4861","zebra ","strawberry ","Female","Q26","Agree",4
"8946","4861","zebra ","strawberry ","Female","Q27","Agree",4
"8947","4861","zebra ","strawberry ","Female","Q28","Agree",4
"8948","4861","zebra ","strawberry ","Female","Q29","Agree",4
"8949","4861","zebra ","strawberry ","Female","Q31","Strongly agree",5
"8950","4861","zebra ","strawberry ","Female","Q32","Strongly agree",5
"8951","4863","ant","blue","Female","Q7","Agree",4
"8952","4863","ant","blue","Female","Q8","Strongly agree",5
"8953","4863","ant","blue","Female","Q9","Strongly agree",5
"8954","4863","ant","blue","Female","Q10","Strongly agree",5
"8955","4863","ant","blue","Female","Q11","Not sure",3
"8956","4863","ant","blue","Female","Q12","Agree",4
"8957","4863","ant","blue","Female","Q13","Strongly agree",5
"8958","4863","ant","blue","Female","Q14","Strongly agree",5
"8959","4863","ant","blue","Female","Q15","Not sure",3
"8960","4863","ant","blue","Female","Q16","Agree",4
"8961","4863","ant","blue","Female","Q17","Not sure",3
"8962","4863","ant","blue","Female","Q18","Not sure",3
"8963","4863","ant","blue","Female","Q19","Agree",4
"8964","4863","ant","blue","Female","Q20","Agree",4
"8965","4863","ant","blue","Female","Q21","Agree",4
"8966","4863","ant","blue","Female","Q22","Disagree",2
"8967","4863","ant","blue","Female","Q23","Agree",4
"8968","4863","ant","blue","Female","Q24","Not sure",3
"8969","4863","ant","blue","Female","Q25","Strongly agree",5
"8970","4863","ant","blue","Female","Q26","Agree",4
"8971","4863","ant","blue","Female","Q27","Agree",4
"8972","4863","ant","blue","Female","Q28","Agree",4
"8973","4863","ant","blue","Female","Q29","Agree",4
"8974","4863","ant","blue","Female","Q31","Agree",4
"8975","4863","ant","blue","Female","Q32","Agree",4
"8976","4870","Butterfly ","Blue","Male","Q7","Agree",4
"8977","4870","Butterfly ","Blue","Male","Q8","Not sure",3
"8978","4870","Butterfly ","Blue","Male","Q9","Agree",4
"8979","4870","Butterfly ","Blue","Male","Q10","Agree",4
"8980","4870","Butterfly ","Blue","Male","Q11","Agree",4
"8981","4870","Butterfly ","Blue","Male","Q12","Agree",4
"8982","4870","Butterfly ","Blue","Male","Q13","Agree",4
"8983","4870","Butterfly ","Blue","Male","Q14","Agree",4
"8984","4870","Butterfly ","Blue","Male","Q15","Strongly disagree",1
"8985","4870","Butterfly ","Blue","Male","Q16","Not sure",3
"8986","4870","Butterfly ","Blue","Male","Q17","Not sure",3
"8987","4870","Butterfly ","Blue","Male","Q18","Disagree",2
"8988","4870","Butterfly ","Blue","Male","Q19","Not sure",3
"8989","4870","Butterfly ","Blue","Male","Q20","Disagree",2
"8990","4870","Butterfly ","Blue","Male","Q21","Agree",4
"8991","4870","Butterfly ","Blue","Male","Q22","Agree",4
"8992","4870","Butterfly ","Blue","Male","Q23","Agree",4
"8993","4870","Butterfly ","Blue","Male","Q24","Not sure",3
"8994","4870","Butterfly ","Blue","Male","Q25","Not sure",3
"8995","4870","Butterfly ","Blue","Male","Q26","Not sure",3
"8996","4870","Butterfly ","Blue","Male","Q27","Agree",4
"8997","4870","Butterfly ","Blue","Male","Q28","Not sure",3
"8998","4870","Butterfly ","Blue","Male","Q29","Not sure",3
"8999","4870","Butterfly ","Blue","Male","Q31","Not sure",3
"9000","4870","Butterfly ","Blue","Male","Q32","Agree",4
"9001","4897","Llama","Blue","Male","Q7","Agree",4
"9002","4897","Llama","Blue","Male","Q8","Agree",4
"9003","4897","Llama","Blue","Male","Q9","Agree",4
"9004","4897","Llama","Blue","Male","Q10","Agree",4
"9005","4897","Llama","Blue","Male","Q11","Not sure",3
"9006","4897","Llama","Blue","Male","Q12","Strongly agree",5
"9007","4897","Llama","Blue","Male","Q13","Agree",4
"9008","4897","Llama","Blue","Male","Q14","Agree",4
"9009","4897","Llama","Blue","Male","Q15","Agree",4
"9010","4897","Llama","Blue","Male","Q16","Agree",4
"9011","4897","Llama","Blue","Male","Q17","Agree",4
"9012","4897","Llama","Blue","Male","Q18","Strongly agree",5
"9013","4897","Llama","Blue","Male","Q19","Agree",4
"9014","4897","Llama","Blue","Male","Q20","Agree",4
"9015","4897","Llama","Blue","Male","Q21","Agree",4
"9016","4897","Llama","Blue","Male","Q22","Strongly agree",5
"9017","4897","Llama","Blue","Male","Q23","Agree",4
"9018","4897","Llama","Blue","Male","Q24","Agree",4
"9019","4897","Llama","Blue","Male","Q25","Not sure",3
"9020","4897","Llama","Blue","Male","Q26","Agree",4
"9021","4897","Llama","Blue","Male","Q27","Agree",4
"9022","4897","Llama","Blue","Male","Q28","Agree",4
"9023","4897","Llama","Blue","Male","Q29","Agree",4
"9024","4897","Llama","Blue","Male","Q31","Strongly agree",5
"9025","4897","Llama","Blue","Male","Q32","Agree",4
"9026","4898","Mouse","Blue","Female","Q7","Strongly agree",5
"9027","4898","Mouse","Blue","Female","Q8","Strongly agree",5
"9028","4898","Mouse","Blue","Female","Q9","Strongly agree",5
"9029","4898","Mouse","Blue","Female","Q10","Strongly agree",5
"9030","4898","Mouse","Blue","Female","Q11","Strongly agree",5
"9031","4898","Mouse","Blue","Female","Q12","Strongly agree",5
"9032","4898","Mouse","Blue","Female","Q13","Strongly agree",5
"9033","4898","Mouse","Blue","Female","Q14","Strongly agree",5
"9034","4898","Mouse","Blue","Female","Q15","Strongly agree",5
"9035","4898","Mouse","Blue","Female","Q16","Agree",4
"9036","4898","Mouse","Blue","Female","Q17","Agree",4
"9037","4898","Mouse","Blue","Female","Q18","Agree",4
"9038","4898","Mouse","Blue","Female","Q19","Strongly agree",5
"9039","4898","Mouse","Blue","Female","Q20","Strongly agree",5
"9040","4898","Mouse","Blue","Female","Q21","Not sure",3
"9041","4898","Mouse","Blue","Female","Q22","Agree",4
"9042","4898","Mouse","Blue","Female","Q23","Not sure",3
"9043","4898","Mouse","Blue","Female","Q24","Agree",4
"9044","4898","Mouse","Blue","Female","Q25","Not sure",3
"9045","4898","Mouse","Blue","Female","Q26","Strongly agree",5
"9046","4898","Mouse","Blue","Female","Q27","Strongly agree",5
"9047","4898","Mouse","Blue","Female","Q28","Agree",4
"9048","4898","Mouse","Blue","Female","Q29","Not sure",3
"9049","4898","Mouse","Blue","Female","Q31","Strongly agree",5
"9050","4898","Mouse","Blue","Female","Q32","Strongly agree",5
"9051","4887","Giraffe","Blue","Male","Q7","Agree",4
"9052","4887","Giraffe","Blue","Male","Q8","Agree",4
"9053","4887","Giraffe","Blue","Male","Q9","Strongly agree",5
"9054","4887","Giraffe","Blue","Male","Q10","Agree",4
"9055","4887","Giraffe","Blue","Male","Q11","Agree",4
"9056","4887","Giraffe","Blue","Male","Q12","Agree",4
"9057","4887","Giraffe","Blue","Male","Q13","Agree",4
"9058","4887","Giraffe","Blue","Male","Q14","Agree",4
"9059","4887","Giraffe","Blue","Male","Q15","Agree",4
"9060","4887","Giraffe","Blue","Male","Q16","Strongly agree",5
"9061","4887","Giraffe","Blue","Male","Q17","Agree",4
"9062","4887","Giraffe","Blue","Male","Q18","Agree",4
"9063","4887","Giraffe","Blue","Male","Q19","Strongly agree",5
"9064","4887","Giraffe","Blue","Male","Q20","Agree",4
"9065","4887","Giraffe","Blue","Male","Q21","Strongly agree",5
"9066","4887","Giraffe","Blue","Male","Q22","Agree",4
"9067","4887","Giraffe","Blue","Male","Q23","Strongly agree",5
"9068","4887","Giraffe","Blue","Male","Q24","Agree",4
"9069","4887","Giraffe","Blue","Male","Q25","Strongly agree",5
"9070","4887","Giraffe","Blue","Male","Q26","Agree",4
"9071","4887","Giraffe","Blue","Male","Q27","Agree",4
"9072","4887","Giraffe","Blue","Male","Q28","Agree",4
"9073","4887","Giraffe","Blue","Male","Q29","Agree",4
"9074","4887","Giraffe","Blue","Male","Q31","Not sure",3
"9075","4887","Giraffe","Blue","Male","Q32","Agree",4
"9076","4904","Rhino","Blue","Male","Q7","Strongly agree",5
"9077","4904","Rhino","Blue","Male","Q8","Strongly agree",5
"9078","4904","Rhino","Blue","Male","Q9","Strongly agree",5
"9079","4904","Rhino","Blue","Male","Q10","Strongly agree",5
"9080","4904","Rhino","Blue","Male","Q11","Agree",4
"9081","4904","Rhino","Blue","Male","Q12","Strongly agree",5
"9082","4904","Rhino","Blue","Male","Q13","Strongly agree",5
"9083","4904","Rhino","Blue","Male","Q14","Strongly agree",5
"9084","4904","Rhino","Blue","Male","Q15","Agree",4
"9085","4904","Rhino","Blue","Male","Q16","Strongly agree",5
"9086","4904","Rhino","Blue","Male","Q17","Strongly agree",5
"9087","4904","Rhino","Blue","Male","Q18","Strongly agree",5
"9088","4904","Rhino","Blue","Male","Q19","Agree",4
"9089","4904","Rhino","Blue","Male","Q20","Agree",4
"9090","4904","Rhino","Blue","Male","Q21","Agree",4
"9091","4904","Rhino","Blue","Male","Q22","Strongly agree",5
"9092","4904","Rhino","Blue","Male","Q23","Strongly agree",5
"9093","4904","Rhino","Blue","Male","Q24","Agree",4
"9094","4904","Rhino","Blue","Male","Q25","Agree",4
"9095","4904","Rhino","Blue","Male","Q26","Strongly agree",5
"9096","4904","Rhino","Blue","Male","Q27","Strongly agree",5
"9097","4904","Rhino","Blue","Male","Q28","Strongly agree",5
"9098","4904","Rhino","Blue","Male","Q29","Agree",4
"9099","4904","Rhino","Blue","Male","Q31","Strongly agree",5
"9100","4904","Rhino","Blue","Male","Q32","Strongly agree",5
"9101","4911","Ship","Blue","Female","Q7","Strongly agree",5
"9102","4911","Ship","Blue","Female","Q8","Strongly agree",5
"9103","4911","Ship","Blue","Female","Q9","Agree",4
"9104","4911","Ship","Blue","Female","Q10","Agree",4
"9105","4911","Ship","Blue","Female","Q11","Agree",4
"9106","4911","Ship","Blue","Female","Q12","Strongly agree",5
"9107","4911","Ship","Blue","Female","Q13","Strongly agree",5
"9108","4911","Ship","Blue","Female","Q14","Agree",4
"9109","4911","Ship","Blue","Female","Q15","Agree",4
"9110","4911","Ship","Blue","Female","Q16","Strongly agree",5
"9111","4911","Ship","Blue","Female","Q17","Agree",4
"9112","4911","Ship","Blue","Female","Q18","Agree",4
"9113","4911","Ship","Blue","Female","Q19","Strongly agree",5
"9114","4911","Ship","Blue","Female","Q20","Agree",4
"9115","4911","Ship","Blue","Female","Q21","Strongly agree",5
"9116","4911","Ship","Blue","Female","Q22","Strongly agree",5
"9117","4911","Ship","Blue","Female","Q23","Strongly agree",5
"9118","4911","Ship","Blue","Female","Q24","Strongly agree",5
"9119","4911","Ship","Blue","Female","Q25","Agree",4
"9120","4911","Ship","Blue","Female","Q26","Strongly agree",5
"9121","4911","Ship","Blue","Female","Q27","Strongly agree",5
"9122","4911","Ship","Blue","Female","Q28","Strongly agree",5
"9123","4911","Ship","Blue","Female","Q29","Strongly agree",5
"9124","4911","Ship","Blue","Female","Q31","Strongly agree",5
"9125","4911","Ship","Blue","Female","Q32","Strongly agree",5
"9126","4914","stingray","blue ","Female","Q7","Not sure",3
"9127","4914","stingray","blue ","Female","Q8","Not sure",3
"9128","4914","stingray","blue ","Female","Q9","Strongly agree",5
"9129","4914","stingray","blue ","Female","Q10","Agree",4
"9130","4914","stingray","blue ","Female","Q11","Agree",4
"9131","4914","stingray","blue ","Female","Q12","Strongly agree",5
"9132","4914","stingray","blue ","Female","Q13","Agree",4
"9133","4914","stingray","blue ","Female","Q14","Agree",4
"9134","4914","stingray","blue ","Female","Q15","Agree",4
"9135","4914","stingray","blue ","Female","Q16","Strongly agree",5
"9136","4914","stingray","blue ","Female","Q17","Strongly agree",5
"9137","4914","stingray","blue ","Female","Q18","Strongly agree",5
"9138","4914","stingray","blue ","Female","Q19","Agree",4
"9139","4914","stingray","blue ","Female","Q20","Strongly agree",5
"9140","4914","stingray","blue ","Female","Q21","Not sure",3
"9141","4914","stingray","blue ","Female","Q22","Strongly agree",5
"9142","4914","stingray","blue ","Female","Q23","Strongly agree",5
"9143","4914","stingray","blue ","Female","Q24","Strongly agree",5
"9144","4914","stingray","blue ","Female","Q25","Strongly agree",5
"9145","4914","stingray","blue ","Female","Q26","Strongly agree",5
"9146","4914","stingray","blue ","Female","Q27","Strongly agree",5
"9147","4914","stingray","blue ","Female","Q28","Strongly agree",5
"9148","4914","stingray","blue ","Female","Q29","Strongly agree",5
"9149","4914","stingray","blue ","Female","Q31","Strongly agree",5
"9150","4914","stingray","blue ","Female","Q32","Strongly agree",5
"9151","4910","sheep","blue","Female","Q7","Agree",4
"9152","4910","sheep","blue","Female","Q8","Agree",4
"9153","4910","sheep","blue","Female","Q9","Agree",4
"9154","4910","sheep","blue","Female","Q10","Strongly agree",5
"9155","4910","sheep","blue","Female","Q11","Not sure",3
"9156","4910","sheep","blue","Female","Q12","Agree",4
"9157","4910","sheep","blue","Female","Q13","Strongly agree",5
"9158","4910","sheep","blue","Female","Q14","Not sure",3
"9159","4910","sheep","blue","Female","Q15","Agree",4
"9160","4910","sheep","blue","Female","Q16","Strongly agree",5
"9161","4910","sheep","blue","Female","Q17","Agree",4
"9162","4910","sheep","blue","Female","Q18","Agree",4
"9163","4910","sheep","blue","Female","Q19","Agree",4
"9164","4910","sheep","blue","Female","Q20","Agree",4
"9165","4910","sheep","blue","Female","Q21","Strongly agree",5
"9166","4910","sheep","blue","Female","Q22","Strongly agree",5
"9167","4910","sheep","blue","Female","Q23","Agree",4
"9168","4910","sheep","blue","Female","Q24","Agree",4
"9169","4910","sheep","blue","Female","Q25","Not sure",3
"9170","4910","sheep","blue","Female","Q26","Strongly agree",5
"9171","4910","sheep","blue","Female","Q27","Strongly agree",5
"9172","4910","sheep","blue","Female","Q28","Agree",4
"9173","4910","sheep","blue","Female","Q29","Agree",4
"9174","4910","sheep","blue","Female","Q31","Strongly agree",5
"9175","4910","sheep","blue","Female","Q32","Strongly agree",5
"9176","4926","bear","gold","Female","Q7","Not sure",3
"9177","4926","bear","gold","Female","Q8","Not sure",3
"9178","4926","bear","gold","Female","Q9","Agree",4
"9179","4926","bear","gold","Female","Q10","Not sure",3
"9180","4926","bear","gold","Female","Q11","Not sure",3
"9181","4926","bear","gold","Female","Q12","Disagree",2
"9182","4926","bear","gold","Female","Q13","Not sure",3
"9183","4926","bear","gold","Female","Q14","Not sure",3
"9184","4926","bear","gold","Female","Q15","Not sure",3
"9185","4926","bear","gold","Female","Q16","Agree",4
"9186","4926","bear","gold","Female","Q17","Not sure",3
"9187","4926","bear","gold","Female","Q18","Not sure",3
"9188","4926","bear","gold","Female","Q19","Disagree",2
"9189","4926","bear","gold","Female","Q20","Disagree",2
"9190","4926","bear","gold","Female","Q21","Not sure",3
"9191","4926","bear","gold","Female","Q22","Not sure",3
"9192","4926","bear","gold","Female","Q23","Agree",4
"9193","4926","bear","gold","Female","Q24","Strongly agree",5
"9194","4926","bear","gold","Female","Q25","Strongly agree",5
"9195","4926","bear","gold","Female","Q26","Agree",4
"9196","4926","bear","gold","Female","Q27","Not sure",3
"9197","4926","bear","gold","Female","Q28","Agree",4
"9198","4926","bear","gold","Female","Q29","Strongly agree",5
"9199","4926","bear","gold","Female","Q31","Disagree",2
"9200","4926","bear","gold","Female","Q32","Disagree",2
"9201","4927","Bicycle ","Gold","Female","Q7","Agree",4
"9202","4927","Bicycle ","Gold","Female","Q8","Not sure",3
"9203","4927","Bicycle ","Gold","Female","Q9","Not sure",3
"9204","4927","Bicycle ","Gold","Female","Q10","Agree",4
"9205","4927","Bicycle ","Gold","Female","Q11","Not sure",3
"9206","4927","Bicycle ","Gold","Female","Q12","Strongly agree",5
"9207","4927","Bicycle ","Gold","Female","Q13","Agree",4
"9208","4927","Bicycle ","Gold","Female","Q14","Not sure",3
"9209","4927","Bicycle ","Gold","Female","Q15","Not sure",3
"9210","4927","Bicycle ","Gold","Female","Q16","Strongly agree",5
"9211","4927","Bicycle ","Gold","Female","Q17","Agree",4
"9212","4927","Bicycle ","Gold","Female","Q18","Agree",4
"9213","4927","Bicycle ","Gold","Female","Q19","Strongly agree",5
"9214","4927","Bicycle ","Gold","Female","Q20","Agree",4
"9215","4927","Bicycle ","Gold","Female","Q21","Not sure",3
"9216","4927","Bicycle ","Gold","Female","Q22","Agree",4
"9217","4927","Bicycle ","Gold","Female","Q23","Agree",4
"9218","4927","Bicycle ","Gold","Female","Q24","Agree",4
"9219","4927","Bicycle ","Gold","Female","Q25","Agree",4
"9220","4927","Bicycle ","Gold","Female","Q26","Agree",4
"9221","4927","Bicycle ","Gold","Female","Q27","Strongly agree",5
"9222","4927","Bicycle ","Gold","Female","Q28","Agree",4
"9223","4927","Bicycle ","Gold","Female","Q29","Agree",4
"9224","4927","Bicycle ","Gold","Female","Q31","Agree",4
"9225","4927","Bicycle ","Gold","Female","Q32","Agree",4
"9226","4906","sailboat","blue","Female","Q7","Strongly agree",5
"9227","4906","sailboat","blue","Female","Q8","Agree",4
"9228","4906","sailboat","blue","Female","Q9","Strongly agree",5
"9229","4906","sailboat","blue","Female","Q10","Strongly agree",5
"9230","4906","sailboat","blue","Female","Q11","Strongly agree",5
"9231","4906","sailboat","blue","Female","Q12","Strongly agree",5
"9232","4906","sailboat","blue","Female","Q13","Strongly agree",5
"9233","4906","sailboat","blue","Female","Q14","Strongly agree",5
"9234","4906","sailboat","blue","Female","Q15","Agree",4
"9235","4906","sailboat","blue","Female","Q16","Agree",4
"9236","4906","sailboat","blue","Female","Q17","Strongly agree",5
"9237","4906","sailboat","blue","Female","Q18","Strongly agree",5
"9238","4906","sailboat","blue","Female","Q19","Agree",4
"9239","4906","sailboat","blue","Female","Q20","Agree",4
"9240","4906","sailboat","blue","Female","Q21","Agree",4
"9241","4906","sailboat","blue","Female","Q22","Agree",4
"9242","4906","sailboat","blue","Female","Q23","Strongly agree",5
"9243","4906","sailboat","blue","Female","Q24","Strongly agree",5
"9244","4906","sailboat","blue","Female","Q25","Strongly agree",5
"9245","4906","sailboat","blue","Female","Q26","Strongly agree",5
"9246","4906","sailboat","blue","Female","Q27","Strongly agree",5
"9247","4906","sailboat","blue","Female","Q28","Strongly agree",5
"9248","4906","sailboat","blue","Female","Q29","Strongly agree",5
"9249","4906","sailboat","blue","Female","Q31","Agree",4
"9250","4906","sailboat","blue","Female","Q32","Strongly agree",5
"9251","4879","deer","blue","Male","Q7","Agree",4
"9252","4879","deer","blue","Male","Q8","Strongly agree",5
"9253","4879","deer","blue","Male","Q9","Strongly agree",5
"9254","4879","deer","blue","Male","Q10","Strongly agree",5
"9255","4879","deer","blue","Male","Q11","Not sure",3
"9256","4879","deer","blue","Male","Q12","Strongly agree",5
"9257","4879","deer","blue","Male","Q13","Agree",4
"9258","4879","deer","blue","Male","Q14","Agree",4
"9259","4879","deer","blue","Male","Q15","Agree",4
"9260","4879","deer","blue","Male","Q16","Strongly agree",5
"9261","4879","deer","blue","Male","Q17","Strongly agree",5
"9262","4879","deer","blue","Male","Q18","Strongly agree",5
"9263","4879","deer","blue","Male","Q19","Agree",4
"9264","4879","deer","blue","Male","Q20","Agree",4
"9265","4879","deer","blue","Male","Q21","Strongly agree",5
"9266","4879","deer","blue","Male","Q22","Agree",4
"9267","4879","deer","blue","Male","Q23","Strongly agree",5
"9268","4879","deer","blue","Male","Q24","Strongly agree",5
"9269","4879","deer","blue","Male","Q25","Agree",4
"9270","4879","deer","blue","Male","Q26","Strongly agree",5
"9271","4879","deer","blue","Male","Q27","Strongly agree",5
"9272","4879","deer","blue","Male","Q28","Strongly agree",5
"9273","4879","deer","blue","Male","Q29","Strongly agree",5
"9274","4879","deer","blue","Male","Q31","Strongly agree",5
"9275","4879","deer","blue","Male","Q32","Agree",4
"9276","4885","fox","blue","Female","Q7","Strongly agree",5
"9277","4885","fox","blue","Female","Q8","Strongly agree",5
"9278","4885","fox","blue","Female","Q9","Strongly agree",5
"9279","4885","fox","blue","Female","Q10","Agree",4
"9280","4885","fox","blue","Female","Q11","Strongly agree",5
"9281","4885","fox","blue","Female","Q12","Strongly agree",5
"9282","4885","fox","blue","Female","Q13","Agree",4
"9283","4885","fox","blue","Female","Q14","Agree",4
"9284","4885","fox","blue","Female","Q15","Not sure",3
"9285","4885","fox","blue","Female","Q16","Strongly agree",5
"9286","4885","fox","blue","Female","Q17","Agree",4
"9287","4885","fox","blue","Female","Q18","Agree",4
"9288","4885","fox","blue","Female","Q19","Agree",4
"9289","4885","fox","blue","Female","Q20","Agree",4
"9290","4885","fox","blue","Female","Q21","Strongly agree",5
"9291","4885","fox","blue","Female","Q22","Strongly agree",5
"9292","4885","fox","blue","Female","Q23","Strongly agree",5
"9293","4885","fox","blue","Female","Q24","Strongly agree",5
"9294","4885","fox","blue","Female","Q25","Strongly agree",5
"9295","4885","fox","blue","Female","Q26","Strongly agree",5
"9296","4885","fox","blue","Female","Q27","Strongly agree",5
"9297","4885","fox","blue","Female","Q28","Strongly agree",5
"9298","4885","fox","blue","Female","Q29","Strongly agree",5
"9299","4885","fox","blue","Female","Q31","Strongly agree",5
"9300","4885","fox","blue","Female","Q32","Strongly agree",5
"9301","4901","Pelican","Blue","Female","Q7","Strongly agree",5
"9302","4901","Pelican","Blue","Female","Q8","Strongly agree",5
"9303","4901","Pelican","Blue","Female","Q9","Agree",4
"9304","4901","Pelican","Blue","Female","Q10","Agree",4
"9305","4901","Pelican","Blue","Female","Q11","Agree",4
"9306","4901","Pelican","Blue","Female","Q12","Strongly agree",5
"9307","4901","Pelican","Blue","Female","Q13","Agree",4
"9308","4901","Pelican","Blue","Female","Q14","Agree",4
"9309","4901","Pelican","Blue","Female","Q15","Not sure",3
"9310","4901","Pelican","Blue","Female","Q16","Not sure",3
"9311","4901","Pelican","Blue","Female","Q17","Agree",4
"9312","4901","Pelican","Blue","Female","Q18","Agree",4
"9313","4901","Pelican","Blue","Female","Q19","Agree",4
"9314","4901","Pelican","Blue","Female","Q20","Agree",4
"9315","4901","Pelican","Blue","Female","Q21","Disagree",2
"9316","4901","Pelican","Blue","Female","Q22","Agree",4
"9317","4901","Pelican","Blue","Female","Q23","Strongly agree",5
"9318","4901","Pelican","Blue","Female","Q24","Strongly agree",5
"9319","4901","Pelican","Blue","Female","Q25","Not sure",3
"9320","4901","Pelican","Blue","Female","Q26","Strongly agree",5
"9321","4901","Pelican","Blue","Female","Q27","Strongly agree",5
"9322","4901","Pelican","Blue","Female","Q28","Strongly agree",5
"9323","4901","Pelican","Blue","Female","Q29","Strongly agree",5
